beta_hat,beta_hat_inf,beta_hat_sup
-0.32171293718250255,-0.415707388756104,-0.22771848560890107
0.08784252350681498,0.00909451041178655,0.16659053660184342
0.1299380121639007,0.11366255131022497,0.14621347301757642
